path,true_label,prob_model_A,prob_model_B,pred_A,pred_B
..\TB_Chest_Radiography_Database\Normal\Normal-16.png,Normal,0.00029208947671577334,0.11043015,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-160.png,Normal,4.578815423883498e-05,0.18401259,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1600.png,Normal,6.360679981298745e-05,0.52654356,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1601.png,Normal,2.8391518753778655e-06,0.27032426,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1602.png,Normal,2.029295137617737e-05,0.6193081,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1603.png,Normal,0.0001166729925898835,0.4340505,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1604.png,Normal,2.6837260520551354e-05,0.00078883336,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1605.png,Normal,0.0003599325427785516,0.020580102,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1606.png,Normal,6.962503539398313e-05,0.15380095,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1607.png,Normal,1.0393572665634565e-05,0.025620535,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1608.png,Normal,3.938612735510105e-06,0.056189694,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1609.png,Normal,8.025036549952347e-06,0.019745277,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-161.png,Normal,1.6470854461658746e-05,0.65981007,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1610.png,Normal,9.320883691543713e-06,0.009375791,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1611.png,Normal,1.0746675798145588e-06,0.0030023851,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1612.png,Normal,0.0008247403893619776,0.05669255,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1613.png,Normal,2.7571200917009264e-05,0.40479344,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1614.png,Normal,1.970495213754475e-05,0.44513023,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1615.png,Normal,3.996252644355991e-07,0.3821378,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1616.png,Normal,4.2104355088667944e-05,0.16573517,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1617.png,Normal,0.00022026187798473984,0.4079528,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1618.png,Normal,0.00015627338143531233,0.005157719,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1619.png,Normal,7.968592399265617e-06,0.0054094386,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-162.png,Normal,7.060812640702352e-05,0.5798986,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1620.png,Normal,2.877718725358136e-05,0.9766007,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-1621.png,Normal,5.7791650760918856e-05,0.43101984,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1622.png,Normal,1.003278885036707e-05,0.65429664,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1623.png,Normal,0.022072486579418182,0.7337136,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1624.png,Normal,2.036119894910371e-06,0.089664884,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1625.png,Normal,1.7007785572786815e-05,0.02490345,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1626.png,Normal,2.7428388875705423e-06,0.06333879,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1627.png,Normal,1.2279144357307814e-05,0.5081675,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1628.png,Normal,2.853050489193265e-07,0.086025596,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1629.png,Normal,2.303229848621413e-06,0.09112862,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-163.png,Normal,5.034970672568306e-05,0.0019072567,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1630.png,Normal,4.970779991708696e-05,0.0034532622,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1631.png,Normal,8.075697405729443e-05,0.22994587,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1632.png,Normal,0.0002350545983063057,0.013154527,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1633.png,Normal,7.224171554298664e-07,0.0075143725,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1634.png,Normal,5.206576133787166e-06,0.100840576,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1635.png,Normal,6.697136268485337e-05,0.0007674673,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1636.png,Normal,2.370002675888827e-06,0.009864651,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1637.png,Normal,2.1012128854636103e-05,0.99214053,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-1638.png,Normal,2.332485564693343e-05,0.21660984,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1639.png,Normal,4.068414637004025e-05,0.016946664,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-164.png,Normal,2.086614586005453e-05,0.0076410547,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1640.png,Normal,7.065293902996927e-05,0.00015975587,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1641.png,Normal,0.0015211711870506406,0.004761933,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1642.png,Normal,1.0425223081256263e-05,0.022085305,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1643.png,Normal,8.031545439735055e-05,0.0060349153,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1644.png,Normal,5.273934675642522e-07,0.013419215,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1645.png,Normal,3.1949714411894092e-06,0.021338306,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1646.png,Normal,3.2169649784918875e-05,0.7378578,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1647.png,Normal,2.8948168619535863e-05,0.0015268833,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1648.png,Normal,6.808812031522393e-06,0.96895105,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-1649.png,Normal,2.183475316996919e-06,0.59520715,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-165.png,Normal,1.4234479749575257e-05,3.2394222e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1650.png,Normal,2.85846817860147e-05,0.14939682,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1651.png,Normal,1.8932432794827037e-06,0.103118524,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1652.png,Normal,1.438120671082288e-05,0.0029383013,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1653.png,Normal,2.0082976334379055e-05,0.022400336,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1654.png,Normal,4.5396700443234295e-07,0.01811445,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1655.png,Normal,0.0009269500151276588,0.018344318,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1656.png,Normal,0.00015307060675695539,0.00078419223,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1657.png,Normal,2.3643101485504303e-06,0.004707247,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1658.png,Normal,2.848062831617426e-05,0.006541198,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1659.png,Normal,1.6689757558197016e-06,0.19939846,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-166.png,Normal,1.3203340358813875e-06,0.0005510218,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1660.png,Normal,4.746972535940586e-06,0.17778163,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1661.png,Normal,0.00017928739544004202,0.0062758666,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1662.png,Normal,3.0053236059757182e-06,0.27743003,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1663.png,Normal,2.0795754608116113e-05,0.00026345515,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1664.png,Normal,2.7590049285208806e-05,0.024496097,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1665.png,Normal,9.827417670749128e-05,0.004206451,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1666.png,Normal,1.321666786679998e-05,0.21550974,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1667.png,Normal,1.2334988241491374e-05,0.028608117,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1668.png,Normal,1.3262654647405725e-05,0.53137726,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1669.png,Normal,3.9270562410820276e-05,0.011350058,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-167.png,Normal,2.1260659650579328e-06,0.0002579163,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1670.png,Normal,1.4697507140226662e-05,0.0008756991,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1671.png,Normal,2.0796540411538444e-05,0.014936085,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1672.png,Normal,0.00015539403830189258,0.00019823623,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1673.png,Normal,2.605281451906194e-06,0.34582546,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1674.png,Normal,2.023504976023105e-06,0.0009839778,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1675.png,Normal,0.0009569116518832743,0.024363106,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1676.png,Normal,1.4287872545537539e-05,0.50923944,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1677.png,Normal,8.111316856229678e-05,0.008541597,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1678.png,Normal,3.7622858144459315e-06,0.28894332,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1679.png,Normal,1.6346643860742915e-07,0.009977275,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-168.png,Normal,1.4833356544841081e-05,0.021125078,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1680.png,Normal,2.11744372791145e-05,0.007314337,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1681.png,Normal,1.817277370719239e-05,0.06204311,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1682.png,Normal,0.004974168259650469,0.77175605,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1683.png,Normal,5.142187092133099e-06,0.41239408,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1684.png,Normal,1.9263470676378347e-06,0.95225096,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1685.png,Normal,0.00013518217019736767,0.2895568,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1686.png,Normal,2.5082106731133536e-05,0.40660182,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1687.png,Normal,1.809599962143693e-05,0.08123276,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1688.png,Normal,1.0542767086008098e-05,0.00071427523,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1689.png,Normal,5.6914130254881456e-05,0.011075124,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-169.png,Normal,3.851200017379597e-05,0.027963726,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1690.png,Normal,5.205327852308983e-06,0.009459662,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1691.png,Normal,6.739065838701208e-07,0.1049167,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1692.png,Normal,3.9504320739069954e-05,0.0006119769,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1693.png,Normal,1.719887586659752e-05,0.00026791522,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1694.png,Normal,4.18627132603433e-06,0.00055423647,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1695.png,Normal,0.0017192106461152434,0.023183163,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1696.png,Normal,0.00018418169929645956,0.6824406,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1697.png,Normal,0.0002735182933975011,0.03135738,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1698.png,Normal,2.8999995265621692e-05,0.00028308018,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1699.png,Normal,4.3836141117026273e-07,0.00065551803,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-17.png,Normal,5.8099567468161695e-06,0.3875616,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-170.png,Normal,1.5058711142046377e-05,0.83563,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1700.png,Normal,2.3511427116318373e-06,0.85059255,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1701.png,Normal,5.057778707850957e-06,0.00024926066,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1702.png,Normal,0.0002334260498173535,0.0010021343,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1703.png,Normal,0.0007485271198675036,0.043000996,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1704.png,Normal,0.13809901475906372,0.09786971,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1705.png,Normal,2.480088733136654e-05,0.0016809461,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1706.png,Normal,1.4436636774917133e-07,0.79092836,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1707.png,Normal,3.052950432902435e-06,0.0041277334,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1708.png,Normal,1.9084363884758204e-05,0.003919591,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1709.png,Normal,0.00017886357090901583,0.9985639,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-171.png,Normal,9.943654731614515e-05,0.062739216,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1710.png,Normal,2.681148032479541e-07,0.18627806,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1711.png,Normal,0.0003967540105804801,0.1267155,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1712.png,Normal,0.0007862141355872154,0.0016077361,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1713.png,Normal,0.000244215305428952,0.08439594,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1714.png,Normal,4.8481135308975354e-05,0.0043506837,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1715.png,Normal,2.625178296966624e-07,0.030619554,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1716.png,Normal,9.879658136924263e-06,0.021884203,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1717.png,Normal,5.5628443078603595e-06,0.0019529434,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1718.png,Normal,0.0015273623866960406,6.2319654e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1719.png,Normal,4.2509032937232405e-05,0.00026383027,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-172.png,Normal,9.795095365916495e-07,0.030080993,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1720.png,Normal,0.0006229768041521311,0.009380143,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1721.png,Normal,2.0093098100915086e-06,0.05713582,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1722.png,Normal,1.0310872085028677e-06,0.09348451,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1723.png,Normal,8.931403499445878e-06,0.28733715,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1724.png,Normal,2.851416138582863e-05,0.0072077466,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1725.png,Normal,0.000289774063276127,0.0027031514,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1726.png,Normal,0.00043388199992477894,0.4873844,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1727.png,Normal,1.0757759810076095e-05,0.97780204,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-1728.png,Normal,3.6652654671343043e-05,0.01537765,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1729.png,Normal,2.1891672076890245e-05,0.096522436,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-173.png,Normal,0.0008137515978887677,0.027261553,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1730.png,Normal,7.096175067999866e-06,0.33317658,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1731.png,Normal,3.291520624770783e-05,0.01612161,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1732.png,Normal,6.436383500840748e-06,0.45214075,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1733.png,Normal,1.0200233191426378e-07,0.065801024,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1734.png,Normal,4.631769115803763e-06,0.12491906,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1735.png,Normal,0.00018769438611343503,0.0032155095,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1736.png,Normal,0.00057365489192307,0.14896692,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1737.png,Normal,2.6045272534247488e-06,0.26868546,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1738.png,Normal,6.648834823863581e-05,0.25462878,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1739.png,Normal,2.7586796932155266e-05,0.20887205,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-174.png,Normal,2.6521520339883864e-05,0.019781116,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1740.png,Normal,1.62755350174848e-05,0.11859447,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1741.png,Normal,7.097728666849434e-05,0.007765165,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1742.png,Normal,9.442181908525527e-05,0.010923502,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1743.png,Normal,3.237038981751539e-06,0.28530213,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1744.png,Normal,1.678033913776744e-05,0.00095381594,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1745.png,Normal,8.382021405850537e-06,0.34104303,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1746.png,Normal,4.254981831763871e-05,0.54848206,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1747.png,Normal,3.767442831303924e-05,0.00029675965,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1748.png,Normal,4.846319825446699e-07,0.42497912,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1749.png,Normal,2.8148324417998083e-05,0.005038242,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-175.png,Normal,3.2904381441767327e-06,0.92394656,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1750.png,Normal,1.1971291087320424e-06,0.55968165,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1751.png,Normal,7.53050017010537e-07,0.01257191,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1752.png,Normal,1.567032995808404e-05,0.00021172588,Normal,Normal
